alpha,beta,chain
-0.22224146,0.20353062,chain_1
-0.22608301,0.17357758,chain_1
-0.21574193,0.1731191,chain_1
-0.22218156,0.1704853,chain_1
-0.20989488,0.17485404,chain_1
-0.20385309,0.16549695,chain_1
-0.1806845,0.113046765,chain_1
-0.20479277,0.19552681,chain_1
-0.23262624,0.20161594,chain_1
-0.2439008,0.21198575,chain_1
-0.22173834,0.18455997,chain_1
-0.2289917,0.16935073,chain_1
-0.22689371,0.20104925,chain_1
-0.23674259,0.18674174,chain_1
-0.24893492,0.23181263,chain_1
-0.20195131,0.1734026,chain_1
-0.20658228,0.18924114,chain_1
-0.22620231,0.20160468,chain_1
-0.1771133,0.16069584,chain_1
-0.20318578,0.16211645,chain_1
-0.20998356,0.18303178,chain_1
-0.19507195,0.1742343,chain_1
-0.22235656,0.16953877,chain_1
-0.2403883,0.20732926,chain_1
-0.16080505,0.11401652,chain_1
-0.22563173,0.23949997,chain_1
-0.2102968,0.18861195,chain_1
-0.2205596,0.14578101,chain_1
-0.1919117,0.13156724,chain_1
-0.19119005,0.16731659,chain_1
-0.20458929,0.19808914,chain_1
-0.19895856,0.15885113,chain_1
-0.2238588,0.18254565,chain_1
-0.2065452,0.17887782,chain_1
-0.22518402,0.17117144,chain_1
-0.17916152,0.15244596,chain_1
-0.20142095,0.18246534,chain_1
-0.23589388,0.18146488,chain_1
-0.21375842,0.19983983,chain_1
-0.24665953,0.20855723,chain_1
-0.19024168,0.14527412,chain_1
-0.20660143,0.1774434,chain_1
-0.18962546,0.1535875,chain_1
-0.20442948,0.19370192,chain_1
-0.21021235,0.18900242,chain_1
-0.24720067,0.19470897,chain_1
-0.20959176,0.17616205,chain_1
-0.2081861,0.17358793,chain_1
-0.23384087,0.1767326,chain_1
-0.20035157,0.17419316,chain_1
-0.22138323,0.19031572,chain_1
-0.21150395,0.19180998,chain_1
-0.19423401,0.174129,chain_1
-0.21954489,0.1563656,chain_1
-0.19662283,0.18075517,chain_1
-0.21276762,0.16612104,chain_1
-0.22301804,0.18820098,chain_1
-0.18845811,0.17975335,chain_1
-0.19842684,0.16368473,chain_1
-0.22603442,0.17414214,chain_1
-0.21514083,0.17221978,chain_1
-0.22595373,0.19527507,chain_1
-0.21616554,0.18848026,chain_1
-0.2189115,0.20604576,chain_1
-0.24402298,0.18816604,chain_1
-0.21610329,0.1891636,chain_1
-0.2084303,0.17015357,chain_1
-0.22485383,0.21443868,chain_1
-0.23100619,0.19613475,chain_1
-0.22571185,0.17824736,chain_1
-0.17765157,0.1644188,chain_1
-0.21030328,0.17754681,chain_1
-0.19600186,0.175969,chain_1
-0.20563114,0.18567754,chain_1
-0.21726991,0.15462892,chain_1
-0.23282366,0.21680175,chain_1
-0.21709602,0.16808127,chain_1
-0.20220068,0.1807404,chain_1
-0.1960571,0.18959984,chain_1
-0.19165508,0.14462054,chain_1
-0.23444615,0.19805373,chain_1
-0.21106319,0.16950254,chain_1
-0.21487024,0.20210874,chain_1
-0.22722846,0.19004811,chain_1
-0.20448485,0.17026778,chain_1
-0.19391268,0.17703138,chain_1
-0.21191145,0.16288306,chain_1
-0.23444827,0.19042733,chain_1
-0.2286662,0.2146792,chain_1
-0.1924944,0.14567724,chain_1
-0.21364816,0.18399145,chain_1
-0.22592802,0.183327,chain_1
-0.19948345,0.15565988,chain_1
-0.2094203,0.16156009,chain_1
-0.21474439,0.17904124,chain_1
-0.22938614,0.20601621,chain_1
-0.22514284,0.19144213,chain_1
-0.21895626,0.19715036,chain_1
-0.21397248,0.19090259,chain_1
-0.2342581,0.16671629,chain_1
-0.22252719,0.20093793,chain_1
-0.24627554,0.18972765,chain_1
-0.24209338,0.19325471,chain_1
-0.22787035,0.1856158,chain_1
-0.21977524,0.18252037,chain_1
-0.23402882,0.20208852,chain_1
-0.1968028,0.15346181,chain_1
-0.18264093,0.17547804,chain_1
-0.22834755,0.20755115,chain_1
-0.21881115,0.18104242,chain_1
-0.21434282,0.16027497,chain_1
-0.19649576,0.16756946,chain_1
-0.21606979,0.17734225,chain_1
-0.21948372,0.17086028,chain_1
-0.20856187,0.17282152,chain_1
-0.21798632,0.19473135,chain_1
-0.22250643,0.18210118,chain_1
-0.20163412,0.18217674,chain_1
-0.2119937,0.17348838,chain_1
-0.2319805,0.2087967,chain_1
-0.19187514,0.19406155,chain_1
-0.22400549,0.1845891,chain_1
-0.227413,0.19988945,chain_1
-0.229963,0.18086064,chain_1
-0.23977736,0.19621669,chain_1
-0.22220296,0.2051382,chain_1
-0.24724887,0.19045375,chain_1
-0.22711788,0.16178519,chain_1
-0.213221,0.1682416,chain_1
-0.21862593,0.17599742,chain_1
-0.24386744,0.1972956,chain_1
-0.23085472,0.15699287,chain_1
-0.20221084,0.14780657,chain_1
-0.20127073,0.17182104,chain_1
-0.2205801,0.17203589,chain_1
-0.21455339,0.17984149,chain_1
-0.22870417,0.1838835,chain_1
-0.19491525,0.14192532,chain_1
-0.20056623,0.14130053,chain_1
-0.21484752,0.1785967,chain_1
-0.21798442,0.16107911,chain_1
-0.20662424,0.16170429,chain_1
-0.2244984,0.19461754,chain_1
-0.21565463,0.20800635,chain_1
-0.21400034,0.17115988,chain_1
-0.22886156,0.20108345,chain_1
-0.21531373,0.1627844,chain_1
-0.18915638,0.16646536,chain_1
-0.21695842,0.21186705,chain_1
-0.1999826,0.16858873,chain_1
-0.21654697,0.1681175,chain_1
-0.2366187,0.19423494,chain_1
-0.20000564,0.15670851,chain_1
-0.19317037,0.19914876,chain_1
-0.2369373,0.21267475,chain_1
-0.19835304,0.1570035,chain_1
-0.19741352,0.16838966,chain_1
-0.21142304,0.17769979,chain_1
-0.20951638,0.16564444,chain_1
-0.20723468,0.17182058,chain_1
-0.21141414,0.17016168,chain_1
-0.23057558,0.19083336,chain_1
-0.23069674,0.19988689,chain_1
-0.20001161,0.15611386,chain_1
-0.2046163,0.1594865,chain_1
-0.22061206,0.1870038,chain_1
-0.19358674,0.15550771,chain_1
-0.2040006,0.14384371,chain_1
-0.23375879,0.18604676,chain_1
-0.24929188,0.25437906,chain_1
-0.23882943,0.17879824,chain_1
-0.18515086,0.19510292,chain_1
-0.23811233,0.19243062,chain_1
-0.25146297,0.20174213,chain_1
-0.23662575,0.19873506,chain_1
-0.18717541,0.15400833,chain_1
-0.21050107,0.180846,chain_1
-0.21206906,0.16278389,chain_1
-0.21167174,0.1806266,chain_1
-0.19696186,0.15264243,chain_1
-0.19444391,0.17577773,chain_1
-0.21481182,0.19128726,chain_1
-0.21447252,0.16250853,chain_1
-0.2157372,0.18945378,chain_1
-0.23647662,0.18203972,chain_1
-0.22416507,0.19683237,chain_1
-0.21428789,0.19088797,chain_1
-0.21824138,0.16750407,chain_1
-0.21246888,0.17981836,chain_1
-0.18661296,0.16394481,chain_1
-0.19587065,0.14698097,chain_1
-0.21294558,0.17286135,chain_1
-0.22463232,0.16626044,chain_1
-0.21881339,0.18248683,chain_1
-0.22611867,0.19251125,chain_1
-0.20435421,0.18359502,chain_1
-0.20878974,0.17802982,chain_1
-0.21687298,0.1876919,chain_1
-0.23637457,0.19692706,chain_1
-0.23218094,0.19367607,chain_1
-0.21495906,0.20755251,chain_1
-0.21367672,0.21289231,chain_1
-0.22534859,0.19953692,chain_1
-0.22661775,0.18358344,chain_1
-0.20858951,0.17636052,chain_1
-0.2188609,0.18988945,chain_1
-0.20126474,0.15476649,chain_1
-0.18242472,0.16006643,chain_1
-0.23198006,0.19860812,chain_1
-0.21385147,0.18491283,chain_1
-0.21588154,0.19997911,chain_1
-0.21785262,0.16693209,chain_1
-0.21102625,0.17286,chain_1
-0.22005126,0.17073205,chain_1
-0.23886663,0.175998,chain_1
-0.1870525,0.13781409,chain_1
-0.21112022,0.15521461,chain_1
-0.26649332,0.21197422,chain_1
-0.19753768,0.17052008,chain_1
-0.22515512,0.13636528,chain_1
-0.2189495,0.18483709,chain_1
-0.22990508,0.19795686,chain_1
-0.21120277,0.19865412,chain_1
-0.24568464,0.19595389,chain_1
-0.20472407,0.16426528,chain_1
-0.21693048,0.15869297,chain_1
-0.20402822,0.18023545,chain_1
-0.20084623,0.18851809,chain_1
-0.20441157,0.17292294,chain_1
-0.21608916,0.1597071,chain_1
-0.23974791,0.2086877,chain_1
-0.19132547,0.17104506,chain_1
-0.2033552,0.1550804,chain_1
-0.20578861,0.18433382,chain_1
-0.21042979,0.19826342,chain_1
-0.23450981,0.20711201,chain_1
-0.22528206,0.18136626,chain_1
-0.1972025,0.16543731,chain_1
-0.18711628,0.15766476,chain_1
-0.17290278,0.16734189,chain_1
-0.22033991,0.20180841,chain_1
-0.23537584,0.19037326,chain_1
-0.21606122,0.18037632,chain_1
-0.21817207,0.2018894,chain_1
-0.21308175,0.17123437,chain_1
-0.2372915,0.19299018,chain_1
-0.23422924,0.18249354,chain_1
-0.17787965,0.16473973,chain_1
-0.22011663,0.17854112,chain_1
-0.21112399,0.19785944,chain_1
-0.16425094,0.14445522,chain_1
-0.20411572,0.19388743,chain_1
-0.20906807,0.1578283,chain_1
-0.22160648,0.18483326,chain_1
-0.24538514,0.2134836,chain_1
-0.22278503,0.16876692,chain_1
-0.20454818,0.15958285,chain_1
-0.21836425,0.19556735,chain_1
-0.21764062,0.18332122,chain_1
-0.22084275,0.19932911,chain_1
-0.22098094,0.16769958,chain_1
-0.20061617,0.16205058,chain_1
-0.24324255,0.2023515,chain_1
-0.23385094,0.18335094,chain_1
-0.19415402,0.16605753,chain_1
-0.23256172,0.19198968,chain_1
-0.22477438,0.18329875,chain_1
-0.1909357,0.18816665,chain_1
-0.20295028,0.17742941,chain_1
-0.21505964,0.14639495,chain_1
-0.21940272,0.16324702,chain_1
-0.23546784,0.16761369,chain_1
-0.20148063,0.15118681,chain_1
-0.2030365,0.16254598,chain_1
-0.20155333,0.14417484,chain_1
-0.21438962,0.17344543,chain_1
-0.23527218,0.1838231,chain_1
-0.22264157,0.19548999,chain_1
-0.19618307,0.17666349,chain_1
-0.19098832,0.15878735,chain_1
-0.2147361,0.17350875,chain_1
-0.22145042,0.14724153,chain_1
-0.21673298,0.21016759,chain_1
-0.21324256,0.17518839,chain_1
-0.20026511,0.1827884,chain_1
-0.20534365,0.2119423,chain_1
-0.19396684,0.1938151,chain_1
-0.21171437,0.17473029,chain_1
-0.2102455,0.18894564,chain_1
-0.21183139,0.16649242,chain_1
-0.22278666,0.18196256,chain_1
-0.19398789,0.15116896,chain_1
-0.22080244,0.18051967,chain_1
-0.1870158,0.14500606,chain_1
-0.22009058,0.18853855,chain_1
-0.21183003,0.18653478,chain_1
-0.19878465,0.18348236,chain_1
-0.22163245,0.16621858,chain_1
-0.20792826,0.18655819,chain_1
-0.21610627,0.16858456,chain_1
-0.21773402,0.20049544,chain_1
-0.21005122,0.18746139,chain_1
-0.1965377,0.19148965,chain_1
-0.1921552,0.16311409,chain_1
-0.21132818,0.16345014,chain_1
-0.19958507,0.1574036,chain_1
-0.22899754,0.19326769,chain_1
-0.20611474,0.18827221,chain_1
-0.19768688,0.18185033,chain_1
-0.24484,0.2226684,chain_1
-0.20927224,0.16256197,chain_1
-0.19573702,0.16267101,chain_1
-0.22707272,0.17164671,chain_1
-0.22226419,0.17395875,chain_1
-0.19913426,0.1825544,chain_1
-0.236853,0.21074046,chain_1
-0.23972738,0.21909401,chain_1
-0.20223959,0.17834659,chain_1
-0.19130886,0.18759295,chain_1
-0.22277108,0.19461855,chain_1
-0.19739778,0.16466308,chain_1
-0.2006103,0.16657963,chain_1
-0.22099562,0.17733182,chain_1
-0.24714,0.17567272,chain_1
-0.22676706,0.16421123,chain_1
-0.21237558,0.20408818,chain_1
-0.18766858,0.18460831,chain_1
-0.2048815,0.172457,chain_1
-0.20283289,0.19504777,chain_1
-0.19413394,0.16512243,chain_1
-0.2000712,0.15975457,chain_1
-0.23160219,0.18249148,chain_1
-0.21706317,0.18344977,chain_1
-0.19709133,0.15009655,chain_1
-0.22279657,0.19332334,chain_1
-0.1984418,0.19672397,chain_1
-0.21855886,0.18983516,chain_1
-0.2177545,0.16183758,chain_1
-0.19533487,0.18681265,chain_1
-0.24057966,0.16256902,chain_1
-0.19288525,0.1488113,chain_1
-0.17868261,0.14724156,chain_1
-0.23291473,0.17942172,chain_1
-0.25192797,0.1975652,chain_1
-0.20953672,0.19027482,chain_1
-0.22906724,0.18024556,chain_1
-0.22331831,0.18359403,chain_1
-0.22072971,0.15290828,chain_1
-0.25044528,0.20201385,chain_1
-0.22509643,0.18954733,chain_1
-0.2259766,0.17502241,chain_1
-0.22128937,0.21478997,chain_1
-0.20627066,0.17587246,chain_1
-0.20591617,0.16832024,chain_1
-0.22373271,0.1894506,chain_1
-0.2039909,0.15482399,chain_1
-0.223699,0.19059743,chain_1
-0.20939107,0.16492121,chain_1
-0.21066856,0.18937998,chain_1
-0.16805872,0.14453827,chain_1
-0.21595275,0.2016705,chain_1
-0.22302257,0.17138332,chain_1
-0.21656424,0.18922392,chain_1
-0.21180014,0.17472477,chain_1
-0.21482937,0.16130514,chain_1
-0.23196265,0.18018493,chain_1
-0.21316123,0.179534,chain_1
-0.21880692,0.18764055,chain_1
-0.21988465,0.17921826,chain_1
-0.22825797,0.16163105,chain_1
-0.22228846,0.18768133,chain_1
-0.17897317,0.18099773,chain_1
-0.19933167,0.18426272,chain_1
-0.24273491,0.20033117,chain_1
-0.22251324,0.17741442,chain_1
-0.21848406,0.18109608,chain_1
-0.21676078,0.15813467,chain_1
-0.19071008,0.16113089,chain_1
-0.22038388,0.20717223,chain_1
-0.22452751,0.1808276,chain_1
-0.22813272,0.19287719,chain_1
-0.22336793,0.17393051,chain_1
-0.23283878,0.17534226,chain_1
-0.19655783,0.17301238,chain_1
-0.20780638,0.18453717,chain_1
-0.2204161,0.18048163,chain_1
-0.20815532,0.19504653,chain_1
-0.21420375,0.19562364,chain_1
-0.20200083,0.15509437,chain_1
-0.20889212,0.19150579,chain_1
-0.22596502,0.17825413,chain_1
-0.23879057,0.1918237,chain_1
-0.2142251,0.16411725,chain_1
-0.23442432,0.16993563,chain_1
-0.22692415,0.21846087,chain_1
-0.19865961,0.1795223,chain_1
-0.19839366,0.15691376,chain_1
-0.23290499,0.1878216,chain_1
-0.2029523,0.19484362,chain_1
-0.19462675,0.1768452,chain_1
-0.21655458,0.17106669,chain_1
-0.24938686,0.23119757,chain_1
-0.22351846,0.18022738,chain_1
-0.21461613,0.21756135,chain_1
-0.2102365,0.19210415,chain_1
-0.20338956,0.17537382,chain_1
-0.22757687,0.18248783,chain_1
-0.24511619,0.21504386,chain_1
-0.21784593,0.17233984,chain_1
-0.25980482,0.22094904,chain_1
-0.20859422,0.170325,chain_1
-0.22200619,0.1854965,chain_1
-0.21856935,0.17420055,chain_1
-0.23767695,0.19507372,chain_1
-0.2095742,0.15875019,chain_1
-0.22310664,0.17758998,chain_1
-0.20344955,0.16307515,chain_1
-0.21543813,0.16816358,chain_1
-0.23090172,0.23490268,chain_1
-0.22186929,0.165661,chain_1
-0.20200133,0.18452038,chain_1
-0.2131465,0.18088609,chain_1
-0.21974273,0.19947967,chain_1
-0.20612538,0.18102992,chain_1
-0.19924179,0.2065328,chain_1
-0.2231829,0.16982538,chain_1
-0.2169848,0.16105169,chain_1
-0.22556642,0.20437403,chain_1
-0.1789239,0.14093205,chain_1
-0.2251029,0.186279,chain_1
-0.23482291,0.18043663,chain_1
-0.2325832,0.19785085,chain_1
-0.21418689,0.17542136,chain_1
-0.23098333,0.17277628,chain_1
-0.20843121,0.15585355,chain_1
-0.24123284,0.20485765,chain_1
-0.22862512,0.18710288,chain_1
-0.21532258,0.1769295,chain_1
-0.2274593,0.17850418,chain_1
-0.22488135,0.18322353,chain_1
-0.1949353,0.17486936,chain_1
-0.21922371,0.16265652,chain_1
-0.21143308,0.17552969,chain_1
-0.19676071,0.1758138,chain_1
-0.21607584,0.17064685,chain_1
-0.21383262,0.1835449,chain_1
-0.20737702,0.14914447,chain_1
-0.1809486,0.17057371,chain_1
-0.2096654,0.20208037,chain_1
-0.19927575,0.14156342,chain_1
-0.216044,0.18375523,chain_1
-0.20062326,0.16522822,chain_1
-0.21955174,0.19592176,chain_1
-0.23300868,0.17506218,chain_1
-0.2428466,0.19478688,chain_1
-0.22212513,0.20197245,chain_1
-0.18757513,0.16279235,chain_1
-0.18995701,0.18437171,chain_1
-0.20003052,0.1585976,chain_1
-0.21535337,0.19432773,chain_1
-0.18794595,0.16646197,chain_1
-0.24053474,0.1779189,chain_1
-0.21914092,0.20273624,chain_1
-0.19807811,0.19685262,chain_1
-0.22746995,0.20372255,chain_1
-0.2267567,0.21395127,chain_1
-0.17338844,0.16891469,chain_1
-0.19234441,0.16893089,chain_1
-0.21681727,0.18276668,chain_1
-0.20313798,0.17427057,chain_1
-0.22300896,0.17962068,chain_1
-0.20921952,0.18318895,chain_1
-0.1917107,0.16925313,chain_1
-0.21566212,0.16341402,chain_1
-0.20892853,0.16897655,chain_1
-0.23501992,0.186789,chain_1
-0.23161335,0.18409117,chain_1
-0.20603697,0.19339724,chain_1
-0.2231655,0.17524607,chain_1
-0.26857764,0.21448748,chain_1
-0.2396195,0.19116579,chain_1
-0.23006794,0.18190324,chain_1
-0.19637781,0.15408285,chain_1
-0.20538758,0.16362858,chain_1
-0.21399567,0.16918053,chain_1
-0.21131547,0.18401338,chain_1
-0.25460297,0.22024202,chain_1
-0.22271271,0.1527125,chain_1
-0.2056455,0.19307627,chain_1
-0.21587306,0.16388685,chain_1
-0.21542263,0.17179315,chain_1
-0.19498536,0.18141314,chain_1
-0.23166919,0.18733737,chain_1
-0.21174438,0.14528902,chain_1
-0.22184786,0.17017077,chain_1
-0.2169514,0.19047199,chain_1
-0.21691859,0.16068868,chain_1
-0.1916841,0.15331347,chain_1
-0.20443588,0.17430314,chain_1
-0.20471896,0.16496214,chain_1
-0.1976186,0.16414993,chain_1
-0.20317023,0.15178831,chain_1
-0.21267255,0.18134375,chain_1
-0.21597232,0.15866888,chain_1
-0.20004854,0.15189324,chain_1
-0.21784529,0.1831793,chain_1
-0.23308095,0.19443363,chain_1
-0.20985104,0.17917189,chain_1
-0.2166651,0.17235085,chain_1
-0.23304689,0.18523152,chain_1
-0.20705937,0.16408098,chain_1
-0.22384901,0.15566166,chain_1
-0.24234031,0.1898802,chain_1
-0.26007077,0.19289286,chain_1
-0.21163632,0.16423728,chain_1
-0.19911322,0.18687765,chain_1
-0.22905898,0.18769422,chain_1
-0.2008912,0.18791606,chain_1
-0.21833551,0.17965989,chain_1
-0.23185378,0.19169024,chain_1
-0.24080251,0.19290076,chain_1
-0.23330818,0.18606889,chain_1
-0.21034217,0.19383842,chain_1
-0.21968241,0.22497797,chain_1
-0.21158221,0.18964437,chain_1
-0.20846035,0.17357625,chain_1
-0.22623175,0.18121396,chain_1
-0.17951922,0.1454308,chain_1
-0.22284217,0.1875696,chain_1
-0.19798471,0.15976618,chain_1
-0.22123985,0.15286289,chain_1
-0.2241206,0.15800445,chain_1
-0.21646398,0.19031891,chain_1
-0.21118118,0.18587448,chain_1
-0.23028058,0.19149977,chain_1
-0.19109333,0.17960998,chain_1
-0.21606386,0.1926512,chain_1
-0.24042457,0.22383317,chain_1
-0.2293137,0.17282452,chain_1
-0.20313995,0.14550452,chain_1
-0.17655209,0.13225053,chain_1
-0.22660913,0.19592582,chain_1
-0.19500183,0.16149034,chain_1
-0.23408212,0.21071124,chain_1
-0.20068872,0.1676938,chain_1
-0.22509207,0.22321177,chain_1
-0.19217585,0.13334268,chain_1
-0.20324016,0.16061781,chain_1
-0.22458853,0.21329735,chain_1
-0.2372171,0.2245599,chain_1
-0.18029767,0.15407595,chain_1
-0.20735584,0.18123339,chain_1
-0.19860676,0.17862807,chain_1
-0.18102267,0.16921532,chain_1
-0.21358159,0.18080312,chain_1
-0.22616838,0.15491313,chain_1
-0.23777185,0.19519052,chain_1
-0.18811244,0.17737374,chain_1
-0.19408977,0.16342182,chain_1
-0.21643332,0.15020855,chain_1
-0.2186434,0.18655616,chain_1
-0.24347332,0.16702464,chain_1
-0.25339723,0.18546559,chain_1
-0.18869494,0.13797629,chain_1
-0.21879277,0.18036976,chain_1
-0.18567333,0.16505222,chain_1
-0.2155889,0.17807168,chain_1
-0.24824496,0.22269055,chain_1
-0.22985503,0.19164269,chain_1
-0.20887873,0.20014611,chain_1
-0.22119056,0.15244065,chain_1
-0.2028374,0.16624919,chain_1
-0.21963063,0.19085976,chain_1
-0.22602516,0.18846378,chain_1
-0.21383359,0.17826581,chain_1
-0.2242095,0.19545217,chain_1
-0.23015898,0.19649848,chain_1
-0.22392073,0.19496694,chain_1
-0.22038564,0.16188128,chain_1
-0.23067787,0.17080589,chain_1
-0.19142474,0.19696113,chain_1
-0.20892589,0.18182045,chain_1
-0.20436661,0.16941395,chain_1
-0.24054636,0.17875226,chain_1
-0.22834538,0.20052986,chain_1
-0.19065781,0.160111,chain_1
-0.20238675,0.17700955,chain_1
-0.22800691,0.16746402,chain_1
-0.20943576,0.1813112,chain_1
-0.21670619,0.17655502,chain_1
-0.19858944,0.14336297,chain_1
-0.2043961,0.17824416,chain_1
-0.19384852,0.17364906,chain_1
-0.25551686,0.21543565,chain_1
-0.22167651,0.1845701,chain_1
-0.21411125,0.167316,chain_1
-0.2164539,0.18072404,chain_1
-0.22471586,0.17973964,chain_1
-0.23369156,0.21528076,chain_1
-0.22877723,0.18180096,chain_1
-0.2203041,0.19271035,chain_1
-0.1973646,0.15385656,chain_1
-0.22543882,0.14867975,chain_1
-0.21155077,0.18932982,chain_1
-0.22783124,0.19854908,chain_1
-0.24795978,0.22944702,chain_1
-0.2252369,0.182666,chain_1
-0.23211107,0.18932639,chain_1
-0.22027193,0.19635788,chain_1
-0.19774145,0.12929899,chain_1
-0.22081459,0.17240338,chain_1
-0.24203512,0.192621,chain_1
-0.18791848,0.13836545,chain_1
-0.1838699,0.16723716,chain_1
-0.22150402,0.20104146,chain_1
-0.20190588,0.18461573,chain_1
-0.22144009,0.16623077,chain_1
-0.2091289,0.18247043,chain_1
-0.20157035,0.17305171,chain_1
-0.2067676,0.15462798,chain_1
-0.2307538,0.2109388,chain_1
-0.2329363,0.19337296,chain_1
-0.20559406,0.18072009,chain_1
-0.21818599,0.15016107,chain_1
-0.19435756,0.14595577,chain_1
-0.22542638,0.19139265,chain_1
-0.19127263,0.16207477,chain_1
-0.23191443,0.20486122,chain_1
-0.20049344,0.18334888,chain_1
-0.22774266,0.17801309,chain_1
-0.21747866,0.16977687,chain_1
-0.18186723,0.1408065,chain_1
-0.21952496,0.14342281,chain_1
-0.21757701,0.18973786,chain_1
-0.22272171,0.21684565,chain_1
-0.20142424,0.17982197,chain_1
-0.21874265,0.18265173,chain_1
-0.22713695,0.19270234,chain_1
-0.21044329,0.14716591,chain_1
-0.21799742,0.15694635,chain_1
-0.19886626,0.16359134,chain_1
-0.23109694,0.2162331,chain_1
-0.22019506,0.19494076,chain_1
-0.21932723,0.16932116,chain_1
-0.17481506,0.15533683,chain_1
-0.20862882,0.18357055,chain_1
-0.21832962,0.19371574,chain_1
-0.20009032,0.18849921,chain_1
-0.19849105,0.19034515,chain_1
-0.19950347,0.14730845,chain_1
-0.20432936,0.14870265,chain_1
-0.21617967,0.186522,chain_1
-0.21651708,0.21979229,chain_1
-0.23314059,0.16831873,chain_1
-0.18702736,0.18211114,chain_1
-0.194748,0.16460486,chain_1
-0.27843696,0.2280471,chain_1
-0.2142264,0.20711921,chain_1
-0.23097616,0.1997758,chain_1
-0.23793584,0.18603441,chain_1
-0.20407724,0.16994572,chain_1
-0.2100215,0.16202967,chain_1
-0.21660604,0.20078166,chain_1
-0.21785015,0.1531935,chain_1
-0.20589468,0.17442244,chain_1
-0.23812893,0.16777337,chain_1
-0.25003356,0.1899499,chain_1
-0.22581096,0.16980106,chain_1
-0.2165358,0.227385,chain_1
-0.22123015,0.19294879,chain_1
-0.20144999,0.1496359,chain_1
-0.21021532,0.17787512,chain_1
-0.22985277,0.18279053,chain_1
-0.2238104,0.20902222,chain_1
-0.21093315,0.19770339,chain_1
-0.23198648,0.18570168,chain_1
-0.21036087,0.17880242,chain_1
-0.2222748,0.18823609,chain_1
-0.22791475,0.19143866,chain_1
-0.22053486,0.19619529,chain_1
-0.21704346,0.17673881,chain_1
-0.20535791,0.15817495,chain_1
-0.21758842,0.17510945,chain_1
-0.19768432,0.16782764,chain_1
-0.1953117,0.14408593,chain_1
-0.21731663,0.14943178,chain_1
-0.18693295,0.14983584,chain_1
-0.20529178,0.18149292,chain_1
-0.24612196,0.24441786,chain_1
-0.2327297,0.2007863,chain_1
